Unnamed: 0,Player No,Player Name,Position,Point,Errors,Attempts,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
4,7,Wang Yuanyuan ,MB,2,0,0,2,100.0,CHN,ATTACK,2,25,13835,1.0
5,3,Diao Linyu ,S,1,0,0,1,100.0,CHN,ATTACK,2,25,13835,1.0
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
7,5,Gao Yi ,MB,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
8,10,Wang Yunlu ,OH,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
9,13,Cai Yaqian ,S,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,ATTACK,2,25,13835,1.0
0,12,Li Yingying ,OH,6,1,3,10,50.0,CHN,ATTACK,3,25,13835,1.0
1,6,Gong Xiangyu ,O,4,1,2,7,42.86,CHN,ATTACK,3,25,13835,1.0
2,1,Yuan Xinyue (C),MB,2,0,2,4,50.0,CHN,ATTACK,3,25,13835,1.0
3,7,Wang Yuanyuan ,MB,2,0,1,3,66.67,CHN,ATTACK,3,25,13835,1.0
4,3,Diao Linyu ,S,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
5,4,Yang Hanyu ,MB,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
6,5,Gao Yi ,MB,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
7,8,Jin Ye ,OH,0,0,3,3,0.0,CHN,ATTACK,3,25,13835,1.0
8,10,Wang Yunlu ,OH,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
9,13,Cai Yaqian ,S,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
11,16,Ding Xia ,S,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,ATTACK,3,25,13835,1.0
0,16,Peña Isabel Yonkaira Paola ,OH,11,8,11,30,10.0,DOM,ATTACK,0,0,13835,
1,4,Peralta Luna Vielka Michelle ,OH,8,2,7,17,35.29,DOM,ATTACK,0,0,13835,
2,23,Gonzalez Lopez Gaila Ceneida ,O,8,5,8,21,14.29,DOM,ATTACK,0,0,13835,
3,20,Martinez Brayelin Elizabeth ,OH,4,1,6,11,27.27,DOM,ATTACK,0,0,13835,
4,13,Matos Duran Massiel ,OH,2,3,1,6,-16.67,DOM,ATTACK,0,0,13835,
5,6,Dominguez Martinez Camil Inmaculada ,S,1,0,1,2,50.0,DOM,ATTACK,0,0,13835,
6,24,Gonzalez Geraldine Sthefany ,MB,1,1,2,4,0.0,DOM,ATTACK,0,0,13835,
7,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,0,0,13835,
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,3,3,0.0,DOM,ATTACK,0,0,13835,
9,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,0,0,13835,
10,21,Martinez Jineiry ,MB,0,0,5,5,0.0,DOM,ATTACK,0,0,13835,
11,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,ATTACK,0,0,13835,
12,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,0,0,13835,
0,16,Peña Isabel Yonkaira Paola ,OH,4,6,4,14,-14.29,DOM,ATTACK,1,19,13835,0.0
1,20,Martinez Brayelin Elizabeth ,OH,4,1,6,11,27.27,DOM,ATTACK,1,19,13835,0.0
2,23,Gonzalez Lopez Gaila Ceneida ,O,2,2,2,6,0.0,DOM,ATTACK,1,19,13835,0.0
3,4,Peralta Luna Vielka Michelle ,OH,1,0,0,1,100.0,DOM,ATTACK,1,19,13835,0.0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
5,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
6,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
7,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
8,13,Matos Duran Massiel ,OH,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
9,21,Martinez Jineiry ,MB,0,0,5,5,0.0,DOM,ATTACK,1,19,13835,0.0
10,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
11,24,Gonzalez Geraldine Sthefany ,MB,0,0,1,1,0.0,DOM,ATTACK,1,19,13835,0.0
12,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,1,19,13835,0.0
0,4,Peralta Luna Vielka Michelle ,OH,4,1,3,8,37.5,DOM,ATTACK,2,16,13835,0.0
1,23,Gonzalez Lopez Gaila Ceneida ,O,4,2,3,9,22.22,DOM,ATTACK,2,16,13835,0.0
2,16,Peña Isabel Yonkaira Paola ,OH,3,1,5,9,22.22,DOM,ATTACK,2,16,13835,0.0
3,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
4,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
5,9,Hinojosa Diaz Angelica Maria ,MB,0,0,1,1,0.0,DOM,ATTACK,2,16,13835,0.0
6,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
7,13,Matos Duran Massiel ,OH,0,1,0,1,-100.0,DOM,ATTACK,2,16,13835,0.0
8,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
9,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
10,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
11,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
12,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,2,16,13835,0.0
0,16,Peña Isabel Yonkaira Paola ,OH,4,1,2,7,42.86,DOM,ATTACK,3,15,13835,0.0
1,4,Peralta Luna Vielka Michelle ,OH,3,1,4,8,25.0,DOM,ATTACK,3,15,13835,0.0
2,13,Matos Duran Massiel ,OH,2,2,1,5,0.0,DOM,ATTACK,3,15,13835,0.0
3,23,Gonzalez Lopez Gaila Ceneida ,O,2,1,3,6,16.67,DOM,ATTACK,3,15,13835,0.0
4,6,Dominguez Martinez Camil Inmaculada ,S,1,0,1,2,50.0,DOM,ATTACK,3,15,13835,0.0
5,24,Gonzalez Geraldine Sthefany ,MB,1,1,1,3,0.0,DOM,ATTACK,3,15,13835,0.0
6,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,ATTACK,3,15,13835,0.0
7,9,Hinojosa Diaz Angelica Maria ,MB,0,0,2,2,0.0,DOM,ATTACK,3,15,13835,0.0
8,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,ATTACK,3,15,13835,0.0
9,20,Martinez Brayelin Elizabeth ,OH,0,0,0,0,,DOM,ATTACK,3,15,13835,0.0
10,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,ATTACK,3,15,13835,0.0
11,22,Caraballo Arias Samaret Jailene ,OH,0,0,0,0,,DOM,ATTACK,3,15,13835,0.0
12,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,ATTACK,3,15,13835,0.0
0,15,Nwakalor Sylvia Chinelo ,O,17,6,13,36,30.56,ITA,ATTACK,0,0,13836,
1,17,Sylla Myriam Fatime (C),OH,13,5,16,34,23.53,ITA,ATTACK,0,0,13836,
2,21,Degradi Alice Carlotta ,OH,12,7,6,25,20.0,ITA,ATTACK,0,0,13836,
3,10,Chirichella Cristina ,MB,7,0,5,12,58.33,ITA,ATTACK,0,0,13836,
4,4,Bonifacio Sara ,MB,5,1,8,14,28.57,ITA,ATTACK,0,0,13836,
5,5,Malinov Ofelia ,S,1,1,3,5,0.0,ITA,ATTACK,0,0,13836,
6,1,Lubian Marina ,MB,0,0,0,0,,ITA,ATTACK,0,0,13836,
7,3,Gennari Alessia ,OH,0,0,0,0,,ITA,ATTACK,0,0,13836,
8,6,De Gennaro Monica ,L,0,0,0,0,,ITA,ATTACK,0,0,13836,
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,ATTACK,0,0,13836,
10,8,Orro Alessia ,S,0,0,0,0,,ITA,ATTACK,0,0,13836,
11,11,Danesi Anna ,MB,0,0,0,0,,ITA,ATTACK,0,0,13836,
12,14,Pietrini Elena ,OH,0,0,0,0,,ITA,ATTACK,0,0,13836,
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,ATTACK,0,0,13836,
0,21,Degradi Alice Carlotta ,OH,5,3,1,9,22.22,ITA,ATTACK,1,25,13836,1.0
1,4,Bonifacio Sara ,MB,3,0,1,4,75.0,ITA,ATTACK,1,25,13836,1.0
2,17,Sylla Myriam Fatime (C),OH,3,1,4,8,25.0,ITA,ATTACK,1,25,13836,1.0
3,10,Chirichella Cristina ,MB,2,0,2,4,50.0,ITA,ATTACK,1,25,13836,1.0
4,15,Nwakalor Sylvia Chinelo ,O,1,0,3,4,25.0,ITA,ATTACK,1,25,13836,1.0
5,1,Lubian Marina ,MB,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
6,3,Gennari Alessia ,OH,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
7,5,Malinov Ofelia ,S,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
8,6,De Gennaro Monica ,L,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
10,8,Orro Alessia ,S,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
11,11,Danesi Anna ,MB,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
12,14,Pietrini Elena ,OH,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,ATTACK,1,25,13836,1.0
0,17,Sylla Myriam Fatime (C),OH,5,1,7,13,30.77,ITA,ATTACK,2,23,13836,0.0
1,15,Nwakalor Sylvia Chinelo ,O,4,4,8,16,0.0,ITA,ATTACK,2,23,13836,0.0
2,10,Chirichella Cristina ,MB,2,0,2,4,50.0,ITA,ATTACK,2,23,13836,0.0
3,4,Bonifacio Sara ,MB,1,1,4,6,0.0,ITA,ATTACK,2,23,13836,0.0
4,5,Malinov Ofelia ,S,1,0,1,2,50.0,ITA,ATTACK,2,23,13836,0.0
5,1,Lubian Marina ,MB,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
6,3,Gennari Alessia ,OH,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
7,6,De Gennaro Monica ,L,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
8,7,Fersino Eleonora ,L,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
9,8,Orro Alessia ,S,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
10,11,Danesi Anna ,MB,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
11,14,Pietrini Elena ,OH,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
12,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,ATTACK,2,23,13836,0.0
13,21,Degradi Alice Carlotta ,OH,0,1,0,1,-100.0,ITA,ATTACK,2,23,13836,0.0
0,15,Nwakalor Sylvia Chinelo ,O,4,1,2,7,42.86,ITA,ATTACK,3,25,13836,1.0
1,21,Degradi Alice Carlotta ,OH,4,2,4,10,20.0,ITA,ATTACK,3,25,13836,1.0
2,10,Chirichella Cristina ,MB,2,0,1,3,66.67,ITA,ATTACK,3,25,13836,1.0
3,17,Sylla Myriam Fatime (C),OH,2,1,2,5,20.0,ITA,ATTACK,3,25,13836,1.0
4,4,Bonifacio Sara ,MB,1,0,1,2,50.0,ITA,ATTACK,3,25,13836,1.0
5,1,Lubian Marina ,MB,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
6,3,Gennari Alessia ,OH,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
7,5,Malinov Ofelia ,S,0,0,2,2,0.0,ITA,ATTACK,3,25,13836,1.0
8,6,De Gennaro Monica ,L,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
10,8,Orro Alessia ,S,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
11,11,Danesi Anna ,MB,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
12,14,Pietrini Elena ,OH,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,ATTACK,3,25,13836,1.0
0,15,Nwakalor Sylvia Chinelo ,O,8,1,0,9,77.78,ITA,ATTACK,4,25,13836,1.0
1,17,Sylla Myriam Fatime (C),OH,3,2,3,8,12.5,ITA,ATTACK,4,25,13836,1.0
2,21,Degradi Alice Carlotta ,OH,3,1,1,5,40.0,ITA,ATTACK,4,25,13836,1.0
3,10,Chirichella Cristina ,MB,1,0,0,1,100.0,ITA,ATTACK,4,25,13836,1.0
4,1,Lubian Marina ,MB,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
5,3,Gennari Alessia ,OH,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
6,4,Bonifacio Sara ,MB,0,0,2,2,0.0,ITA,ATTACK,4,25,13836,1.0
7,5,Malinov Ofelia ,S,0,1,0,1,-100.0,ITA,ATTACK,4,25,13836,1.0
8,6,De Gennaro Monica ,L,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
10,8,Orro Alessia ,S,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
11,11,Danesi Anna ,MB,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
12,14,Pietrini Elena ,OH,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,ATTACK,4,25,13836,1.0
0,16,Lee Hanbi ,OH,14,3,10,27,40.74,KOR,ATTACK,0,0,13836,
1,13,Park Jeongah (C),OH,12,8,20,40,10.0,KOR,ATTACK,0,0,13836,
2,12,Lee Dahyeon ,MB,7,3,9,19,21.05,KOR,ATTACK,0,0,13836,
3,7,Kang Sohwi ,OH,5,6,15,26,-3.85,KOR,ATTACK,0,0,13836,
4,9,Lee Juah ,MB,4,4,15,23,0.0,KOR,ATTACK,0,0,13836,
5,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,ATTACK,0,0,13836,
6,4,Han Dahye ,L,0,0,0,0,,KOR,ATTACK,0,0,13836,
7,10,Go Yerim ,OH,0,0,3,3,0.0,KOR,ATTACK,0,0,13836,
8,11,Park Hyemin ,OH,0,0,0,0,,KOR,ATTACK,0,0,13836,
9,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,ATTACK,0,0,13836,
10,17,Park Haejin ,S,0,0,0,0,,KOR,ATTACK,0,0,13836,
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,ATTACK,0,0,13836,
12,19,Kim Heejin ,O,0,0,0,0,,KOR,ATTACK,0,0,13836,
13,22,An Hyejin ,S,0,0,1,1,0.0,KOR,ATTACK,0,0,13836,
0,12,Lee Dahyeon ,MB,2,1,4,7,14.29,KOR,ATTACK,1,17,13836,0.0
1,13,Park Jeongah (C),OH,2,4,6,12,-16.67,KOR,ATTACK,1,17,13836,0.0
2,16,Lee Hanbi ,OH,2,0,0,2,100.0,KOR,ATTACK,1,17,13836,0.0
3,7,Kang Sohwi ,OH,1,1,2,4,0.0,KOR,ATTACK,1,17,13836,0.0
4,9,Lee Juah ,MB,1,1,5,7,0.0,KOR,ATTACK,1,17,13836,0.0
5,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
6,4,Han Dahye ,L,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
7,10,Go Yerim ,OH,0,0,2,2,0.0,KOR,ATTACK,1,17,13836,0.0
8,11,Park Hyemin ,OH,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
9,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
10,17,Park Haejin ,S,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
12,19,Kim Heejin ,O,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
13,22,An Hyejin ,S,0,0,0,0,,KOR,ATTACK,1,17,13836,0.0
0,13,Park Jeongah (C),OH,3,2,5,10,10.0,KOR,ATTACK,2,25,13836,1.0
1,16,Lee Hanbi ,OH,3,1,6,10,20.0,KOR,ATTACK,2,25,13836,1.0
2,7,Kang Sohwi ,OH,2,3,6,11,-9.09,KOR,ATTACK,2,25,13836,1.0
3,12,Lee Dahyeon ,MB,2,0,4,6,33.33,KOR,ATTACK,2,25,13836,1.0
4,9,Lee Juah ,MB,1,0,4,5,20.0,KOR,ATTACK,2,25,13836,1.0
5,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
6,4,Han Dahye ,L,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
7,10,Go Yerim ,OH,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
8,11,Park Hyemin ,OH,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
9,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
10,17,Park Haejin ,S,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
12,19,Kim Heejin ,O,0,0,0,0,,KOR,ATTACK,2,25,13836,1.0
13,22,An Hyejin ,S,0,0,1,1,0.0,KOR,ATTACK,2,25,13836,1.0
0,13,Park Jeongah (C),OH,5,2,4,11,27.27,KOR,ATTACK,3,15,13836,0.0
1,16,Lee Hanbi ,OH,2,1,1,4,25.0,KOR,ATTACK,3,15,13836,0.0
2,7,Kang Sohwi ,OH,1,2,2,5,-20.0,KOR,ATTACK,3,15,13836,0.0
3,9,Lee Juah ,MB,1,2,4,7,-14.29,KOR,ATTACK,3,15,13836,0.0
4,12,Lee Dahyeon ,MB,1,0,0,1,100.0,KOR,ATTACK,3,15,13836,0.0
5,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
6,4,Han Dahye ,L,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
7,10,Go Yerim ,OH,0,0,1,1,0.0,KOR,ATTACK,3,15,13836,0.0
8,11,Park Hyemin ,OH,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
9,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
10,17,Park Haejin ,S,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
12,19,Kim Heejin ,O,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
13,22,An Hyejin ,S,0,0,0,0,,KOR,ATTACK,3,15,13836,0.0
0,16,Lee Hanbi ,OH,7,1,3,11,54.55,KOR,ATTACK,4,19,13836,0.0
1,12,Lee Dahyeon ,MB,2,2,1,5,0.0,KOR,ATTACK,4,19,13836,0.0
2,13,Park Jeongah (C),OH,2,0,5,7,28.57,KOR,ATTACK,4,19,13836,0.0
3,7,Kang Sohwi ,OH,1,0,5,6,16.67,KOR,ATTACK,4,19,13836,0.0
4,9,Lee Juah ,MB,1,1,2,4,0.0,KOR,ATTACK,4,19,13836,0.0
5,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
6,4,Han Dahye ,L,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
7,10,Go Yerim ,OH,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
8,11,Park Hyemin ,OH,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
9,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
10,17,Park Haejin ,S,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
11,18,Choi Jeongmin ,MB,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
12,19,Kim Heejin ,O,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
13,22,An Hyejin ,S,0,0,0,0,,KOR,ATTACK,4,19,13836,0.0
0,99,Karakurt Ebrar ,O,24,7,17,48,35.42,TUR,ATTACK,0,0,13838,
1,6,Sahin Saliha ,OH,15,1,10,26,53.85,TUR,ATTACK,0,0,13838,
2,18,Gunes Zehra ,MB,14,1,8,23,56.52,TUR,ATTACK,0,0,13838,
3,14,Erdem Dündar Eda (C),MB,11,2,5,18,50.0,TUR,ATTACK,0,0,13838,
4,9,Diken Meliha ,O,5,2,7,14,21.43,TUR,ATTACK,0,0,13838,
5,13,Boz Meryem ,O,2,0,1,3,66.67,TUR,ATTACK,0,0,13838,
6,3,Özbay Cansu ,S,1,0,4,5,20.0,TUR,ATTACK,0,0,13838,
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,0,0,13838,
8,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,ATTACK,0,0,13838,
9,5,Akbay Bahar ,MB,0,0,0,0,,TUR,ATTACK,0,0,13838,
10,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,0,0,13838,
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,ATTACK,0,0,13838,
12,17,Caliskan Sila ,S,0,0,0,0,,TUR,ATTACK,0,0,13838,
13,20,Acar Aylin ,L,0,0,0,0,,TUR,ATTACK,0,0,13838,
0,99,Karakurt Ebrar ,O,6,3,5,14,21.43,TUR,ATTACK,1,22,13838,0.0
1,14,Erdem Dündar Eda (C),MB,3,0,1,4,75.0,TUR,ATTACK,1,22,13838,0.0
2,6,Sahin Saliha ,OH,2,0,2,4,50.0,TUR,ATTACK,1,22,13838,0.0
3,9,Diken Meliha ,O,2,1,4,7,14.29,TUR,ATTACK,1,22,13838,0.0
4,18,Gunes Zehra ,MB,2,0,3,5,40.0,TUR,ATTACK,1,22,13838,0.0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
6,3,Özbay Cansu ,S,0,0,1,1,0.0,TUR,ATTACK,1,22,13838,0.0
7,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
8,5,Akbay Bahar ,MB,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
9,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
11,13,Boz Meryem ,O,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
12,17,Caliskan Sila ,S,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
13,20,Acar Aylin ,L,0,0,0,0,,TUR,ATTACK,1,22,13838,0.0
0,99,Karakurt Ebrar ,O,6,0,1,7,85.71,TUR,ATTACK,2,25,13838,1.0
1,6,Sahin Saliha ,OH,2,0,1,3,66.67,TUR,ATTACK,2,25,13838,1.0
2,18,Gunes Zehra ,MB,2,0,2,4,50.0,TUR,ATTACK,2,25,13838,1.0
3,9,Diken Meliha ,O,1,0,2,3,33.33,TUR,ATTACK,2,25,13838,1.0
4,14,Erdem Dündar Eda (C),MB,1,0,1,2,50.0,TUR,ATTACK,2,25,13838,1.0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
6,3,Özbay Cansu ,S,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
7,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
8,5,Akbay Bahar ,MB,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
9,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
10,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
11,13,Boz Meryem ,O,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
12,17,Caliskan Sila ,S,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
13,20,Acar Aylin ,L,0,0,0,0,,TUR,ATTACK,2,25,13838,1.0
0,6,Sahin Saliha ,OH,7,0,2,9,77.78,TUR,ATTACK,3,25,13838,0.0
1,99,Karakurt Ebrar ,O,3,2,4,9,11.11,TUR,ATTACK,3,25,13838,0.0
2,14,Erdem Dündar Eda (C),MB,2,1,2,5,20.0,TUR,ATTACK,3,25,13838,0.0
3,13,Boz Meryem ,O,1,0,0,1,100.0,TUR,ATTACK,3,25,13838,0.0
4,18,Gunes Zehra ,MB,1,0,2,3,33.33,TUR,ATTACK,3,25,13838,0.0
5,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
6,3,Özbay Cansu ,S,0,0,1,1,0.0,TUR,ATTACK,3,25,13838,0.0
7,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
8,5,Akbay Bahar ,MB,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
9,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
10,9,Diken Meliha ,O,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
11,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
12,17,Caliskan Sila ,S,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
13,20,Acar Aylin ,L,0,0,0,0,,TUR,ATTACK,3,25,13838,0.0
0,18,Gunes Zehra ,MB,6,0,0,6,100.0,TUR,ATTACK,4,25,13838,1.0
1,99,Karakurt Ebrar ,O,6,1,5,12,41.67,TUR,ATTACK,4,25,13838,1.0
2,14,Erdem Dündar Eda (C),MB,2,0,0,2,100.0,TUR,ATTACK,4,25,13838,1.0
3,3,Özbay Cansu ,S,1,0,2,3,33.33,TUR,ATTACK,4,25,13838,1.0
4,6,Sahin Saliha ,OH,1,1,5,7,0.0,TUR,ATTACK,4,25,13838,1.0
5,9,Diken Meliha ,O,1,1,0,2,0.0,TUR,ATTACK,4,25,13838,1.0
6,13,Boz Meryem ,O,1,0,0,1,100.0,TUR,ATTACK,4,25,13838,1.0
7,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,ATTACK,4,25,13838,1.0
8,4,Ivegin Tugba ,OH,0,0,0,0,,TUR,ATTACK,4,25,13838,1.0
9,5,Akbay Bahar ,MB,0,0,0,0,,TUR,ATTACK,4,25,13838,1.0
10,7,Baladin Hande ,OH,0,0,0,0,,TUR,ATTACK,4,25,13838,1.0
